Time 	Distance	 Laps	 µ	FrictionForce
2734,012	68,342903137207	3600,49976	0,47586	1,42759
2734,112	68,3452758789063	3600,62500	0,55539	1,66616
2734,212	68,3476486206055	3600,74976	0,58694	1,76083
2734,312	68,3500213623047	3600,87500	0,52474	1,57421
2734,412	68,3523941040039	3601,00000	0,39324	1,17971
2734,512	68,3551025390625	3601,14258	0,31159	0,93478
2734,612	68,3578186035156	3601,28564	0,34732	1,04195
2734,712	68,3605270385742	3601,42822	0,39781	1,19344
2734,812	68,3632354736328	3601,57129	0,53352	1,60056
2734,912	68,3659439086914	3601,71436	0,57194	1,71582
2735,012	68,3686599731445	3601,85693	0,54633	1,63899
2735,112	68,3713684082031	3602,00000	0,49983	1,49950
2735,212	68,3737411499023	3602,12476	0,35711	1,07132
2735,312	68,3761138916016	3602,25000	0,29299	0,87898
2735,412	68,3784866333008	3602,37500	0,38987	1,16960
2735,512	68,380859375	3602,49976	0,43791	1,31372
2735,612	68,3832321166992	3602,62500	0,55296	1,65887
2735,712	68,3856048583984	3602,74976	0,59327	1,77981
2735,812	68,3879776000977	3602,87500	0,53096	1,59289
2735,912	68,3903503417969	3603,00000	0,42718	1,28153
2736,012	68,3930587768555	3603,14258	0,33253	0,99760
2736,112	68,3957748413086	3603,28564	0,33400	1,00199
2736,212	68,3984832763672	3603,42822	0,39672	1,19016
2736,312	68,4011993408203	3603,57129	0,50961	1,52882
2736,412	68,4039077758789	3603,71436	0,56544	1,69633
2736,512	68,406623840332	3603,85693	0,55536	1,66609
2736,612	68,4093322753906	3604,00000	0,52938	1,58814
2736,712	68,4117050170898	3604,12476	0,36750	1,10250
2736,812	68,4140777587891	3604,25000	0,31363	0,94090
2736,912	68,4164505004883	3604,37500	0,37941	1,13823
2737,012	68,4188232421875	3604,49976	0,40605	1,21814
2737,112	68,4211959838867	3604,62500	0,55334	1,66002
2737,212	68,4235687255859	3604,74976	0,59145	1,77435
2737,312	68,4259414672852	3604,87500	0,52873	1,58618
2737,412	68,4283142089844	3605,00000	0,47447	1,42342
2737,512	68,4306869506836	3605,12476	0,33667	1,01002
2737,612	68,4330596923828	3605,25000	0,30976	0,92927
2737,712	68,435432434082	3605,37476	0,40428	1,21284
2737,812	68,4378051757813	3605,50000	0,47414	1,42241
2737,912	68,4401779174805	3605,62524	0,56311	1,68932
2738,012	68,4425506591797	3605,75000	0,58691	1,76073
2738,112	68,4449234008789	3605,87524	0,51630	1,54889
2738,212	68,4472961425781	3606,00000	0,39123	1,17370
2738,312	68,4500045776367	3606,14307	0,32661	0,97984
2738,412	68,4527206420898	3606,28589	0,34282	1,02846
2738,512	68,4554290771484	3606,42847	0,40525	1,21574
2738,612	68,4581451416016	3606,57153	0,54144	1,62433
2738,712	68,4608535766602	3606,71411	0,57566	1,72697
2738,812	68,4635696411133	3606,85693	0,54244	1,62733
2738,912	68,4662780761719	3607,00000	0,50356	1,51067
2739,012	68,4686508178711	3607,12476	0,34604	1,03811
2739,112	68,4710235595703	3607,25000	0,31348	0,94043
2739,212	68,4733963012695	3607,37476	0,39838	1,19514
2739,312	68,4757690429688	3607,50000	0,44198	1,32595
2739,412	68,478141784668	3607,62524	0,56662	1,69986
2739,512	68,4805145263672	3607,75000	0,59360	1,78080
2739,612	68,4828872680664	3607,87524	0,52212	1,56636
2739,712	68,4852600097656	3608,00000	0,43003	1,29008
2739,812	68,4879684448242	3608,14307	0,32957	0,98872
2739,912	68,4906845092773	3608,28589	0,33000	0,98999
2740,012	68,4933929443359	3608,42847	0,41784	1,25351
2740,112	68,4961090087891	3608,57153	0,51084	1,53251
2740,212	68,4988174438477	3608,71411	0,57037	1,71111
2740,312	68,5015335083008	3608,85693	0,56176	1,68529
2740,412	68,5042419433594	3609,00000	0,51709	1,55127
2740,512	68,5066146850586	3609,12476	0,35767	1,07301
2740,612	68,5089874267578	3609,25000	0,33174	0,99523
2740,712	68,511360168457	3609,37476	0,36581	1,09743
2740,812	68,5137329101563	3609,50000	0,42255	1,26765
2740,912	68,5161056518555	3609,62524	0,56091	1,68274
2741,012	68,5184783935547	3609,75000	0,58702	1,76106
2741,112	68,5208511352539	3609,87524	0,52597	1,57792
2741,212	68,5232238769531	3610,00000	0,48203	1,44610
2741,312	68,5255966186523	3610,12500	0,32023	0,96069
2741,412	68,5279693603516	3610,25024	0,32880	0,98641
2741,512	68,5303421020508	3610,37500	0,41036	1,23109
2741,612	68,53271484375	3610,50024	0,47604	1,42811
2741,712	68,5350875854492	3610,62500	0,57230	1,71691
2741,812	68,5374603271484	3610,75000	0,59308	1,77925
2741,912	68,5398330688477	3610,87524	0,50151	1,50454
2742,012	68,5422058105469	3611,00000	0,39766	1,19298
2742,112	68,5449142456055	3611,14307	0,33616	1,00848
2742,212	68,5476303100586	3611,28564	0,33999	1,01998
2742,312	68,5503387451172	3611,42871	0,42785	1,28355
2742,412	68,5530548095703	3611,57178	0,54594	1,63781
2742,512	68,5557632446289	3611,71436	0,58131	1,74393
2742,612	68,558479309082	3611,85742	0,54934	1,64801
2742,712	68,5611877441406	3612,00000	0,49609	1,48828
2742,812	68,5635604858398	3612,12500	0,32898	0,98693
2742,912	68,5659332275391	3612,25024	0,33621	1,00863
2743,012	68,5683059692383	3612,37500	0,39264	1,17791
2743,112	68,5706787109375	3612,50024	0,45167	1,35502
2743,212	68,5730514526367	3612,62500	0,57554	1,72661
2743,312	68,5754241943359	3612,75000	0,58612	1,75836
2743,412	68,5777969360352	3612,87524	0,51418	1,54254
2743,512	68,5801696777344	3613,00000	0,44062	1,32186
2743,612	68,582878112793	3613,14307	0,31653	0,94960
2743,712	68,5855941772461	3613,28564	0,34308	1,02923
2743,812	68,5883026123047	3613,42871	0,42660	1,27979
2743,912	68,5910186767578	3613,57178	0,50835	1,52504
2744,012	68,5937271118164	3613,71436	0,57917	1,73751
2744,112	68,5964431762695	3613,85742	0,57019	1,71058
2744,212	68,5991516113281	3614,00000	0,49835	1,49504
2744,312	68,6015243530273	3614,12500	0,36454	1,09362
2744,412	68,6038970947266	3614,25024	0,34398	1,03193
2744,512	68,6062698364258	3614,37500	0,35908	1,07725
2744,612	68,608642578125	3614,50024	0,44780	1,34340
2744,712	68,6110153198242	3614,62500	0,56474	1,69423
2744,812	68,6133880615234	3614,75000	0,57910	1,73728
2744,912	68,6157608032227	3614,87524	0,53022	1,59066
2745,012	68,6181335449219	3615,00000	0,47801	1,43402
2745,112	68,6208419799805	3615,14307	0,30450	0,91351
2745,212	68,6235580444336	3615,28564	0,35432	1,06295
2745,312	68,6262664794922	3615,42871	0,40540	1,21621
2745,412	68,6289825439453	3615,57178	0,47891	1,43672
2745,512	68,6316909790039	3615,71436	0,57981	1,73944
2745,612	68,634407043457	3615,85742	0,58148	1,74444
2745,712	68,6371154785156	3616,00000	0,50026	1,50077
2745,812	68,6394882202148	3616,12500	0,41372	1,24116
2745,912	68,6418609619141	3616,25024	0,33324	0,99971
2746,012	68,6442337036133	3616,37500	0,35191	1,05573
2746,112	68,6466064453125	3616,50024	0,43369	1,30106
2746,212	68,6489791870117	3616,62500	0,54399	1,63196
2746,312	68,6513519287109	3616,75000	0,58276	1,74827
2746,412	68,6537246704102	3616,87524	0,55344	1,66033
2746,512	68,6560974121094	3617,00000	0,47442	1,42326
2746,612	68,6584701538086	3617,12500	0,33555	1,00664
2746,712	68,6608428955078	3617,25000	0,35905	1,07714
2746,812	68,663215637207	3617,37500	0,38363	1,15090
2746,912	68,6655883789063	3617,50024	0,46315	1,38946
2747,012	68,6679611206055	3617,62500	0,57979	1,73937
2747,112	68,6703338623047	3617,75000	0,57804	1,73412
2747,212	68,6727066040039	3617,87500	0,51113	1,53339
2747,312	68,6750793457031	3618,00000	0,43965	1,31895
2747,412	68,6777877807617	3618,14307	0,30293	0,90879
2747,512	68,6805038452148	3618,28564	0,35560	1,06680
2747,612	68,6832122802734	3618,42871	0,42688	1,28065
2747,712	68,6859283447266	3618,57129	0,51075	1,53225
2747,812	68,6886367797852	3618,71436	0,57778	1,73333
2747,912	68,6913528442383	3618,85742	0,56690	1,70070
2748,012	68,6940612792969	3619,00000	0,48511	1,45533
2748,112	68,6964340209961	3619,12500	0,36739	1,10217
2748,212	68,6988067626953	3619,25000	0,34029	1,02086
2748,312	68,7011795043945	3619,37500	0,36104	1,08312
2748,412	68,7035522460938	3619,50024	0,45620	1,36859
2748,512	68,7059173583984	3619,62500	0,56524	1,69572
2748,612	68,7082901000977	3619,75000	0,58050	1,74150
2748,712	68,7106628417969	3619,87500	0,53593	1,60779
2748,812	68,7130355834961	3620,00000	0,45938	1,37815
2748,912	68,7157440185547	3620,14307	0,30550	0,91650
2749,012	68,7184600830078	3620,28564	0,36607	1,09822
2749,112	68,7211685180664	3620,42871	0,39776	1,19329
2749,212	68,7238845825195	3620,57129	0,49271	1,47814
2749,312	68,7265930175781	3620,71436	0,58069	1,74208
2749,412	68,7293090820313	3620,85742	0,57159	1,71477
2749,512	68,7320175170898	3621,00000	0,49766	1,49297
2749,612	68,7343902587891	3621,12500	0,40758	1,22275
2749,712	68,7367630004883	3621,25000	0,31256	0,93767
2749,812	68,7391357421875	3621,37500	0,36440	1,09321
2749,912	68,7415084838867	3621,50024	0,43720	1,31161
2750,012	68,7438812255859	3621,62500	0,54382	1,63146
2750,112	68,7462539672852	3621,75000	0,58776	1,76329
2750,212	68,7486267089844	3621,87500	0,55468	1,66403
2750,312	68,7509994506836	3622,00000	0,46175	1,38525
2750,412	68,7533721923828	3622,12500	0,34702	1,04106
2750,512	68,755744934082	3622,25000	0,34878	1,04635
2750,612	68,7581176757813	3622,37500	0,37795	1,13386
2750,712	68,7604904174805	3622,49976	0,48058	1,44174
2750,812	68,7628631591797	3622,62500	0,57854	1,73563
2750,912	68,7652359008789	3622,75000	0,57872	1,73616
2751,012	68,7676086425781	3622,87500	0,51637	1,54912
2751,112	68,7699813842773	3623,00000	0,43072	1,29217
2751,212	68,7726898193359	3623,14258	0,30141	0,90423
2751,312	68,7754058837891	3623,28564	0,37147	1,11440
2751,412	68,7781143188477	3623,42871	0,41792	1,25377
2751,512	68,7808303833008	3623,57129	0,52101	1,56303
2751,612	68,7835388183594	3623,71436	0,58303	1,74908
2751,712	68,7862548828125	3623,85693	0,56125	1,68375
2751,812	68,7889633178711	3624,00000	0,48334	1,45003
2751,912	68,7913360595703	3624,12500	0,37736	1,13208
2752,012	68,7937088012695	3624,25000	0,32604	0,97811
2752,112	68,7960815429688	3624,37500	0,37059	1,11176
2752,212	68,798454284668	3624,49976	0,46656	1,39968
2752,312	68,8008270263672	3624,62500	0,55877	1,67630
2752,412	68,8031997680664	3624,75000	0,58527	1,75580
2752,512	68,8055725097656	3624,87500	0,54066	1,62199
2752,612	68,8079452514648	3625,00000	0,44311	1,32932
2752,712	68,8106536865234	3625,14258	0,32473	0,97418
2752,812	68,8133697509766	3625,28564	0,37706	1,13117
2752,912	68,8160781860352	3625,42871	0,38655	1,15965
2753,012	68,8187942504883	3625,57129	0,51098	1,53295
2753,112	68,8215026855469	3625,71436	0,58426	1,75277
2753,212	68,82421875	3625,85693	0,55573	1,66719
2753,312	68,8269271850586	3626,00000	0,51210	1,53631
2753,412	68,8292999267578	3626,12500	0,40003	1,20008
2753,512	68,831672668457	3626,25000	0,31319	0,93957
2753,612	68,8340454101563	3626,37500	0,38684	1,16052
2753,712	68,8364181518555	3626,49976	0,42667	1,28001
2753,812	68,8387908935547	3626,62500	0,54511	1,63532
2753,912	68,8411636352539	3626,75000	0,59651	1,78953
2754,012	68,8435363769531	3626,87500	0,54709	1,64126
2754,112	68,8459091186523	3627,00000	0,45307	1,35921
2754,212	68,8482818603516	3627,12476	0,35048	1,05145
2754,312	68,8506546020508	3627,25000	0,34362	1,03087
2754,412	68,85302734375	3627,37500	0,37906	1,13717
2754,512	68,8554000854492	3627,49976	0,49319	1,47958
2754,612	68,8577728271484	3627,62500	0,57614	1,72842
2754,712	68,8601455688477	3627,74976	0,57672	1,73017
2754,812	68,8625183105469	3627,87500	0,52535	1,57606
2754,912	68,8648910522461	3628,00000	0,41259	1,23777
2755,012	68,8675994873047	3628,14258	0,31021	0,93062
2755,112	68,8703155517578	3628,28564	0,37786	1,13359
2755,212	68,8730239868164	3628,42822	0,40382	1,21145
2755,312	68,8757400512695	3628,57129	0,53085	1,59256
2755,412	68,8784484863281	3628,71436	0,59016	1,77048
2755,512	68,8811645507813	3628,85693	0,54923	1,64770
2755,612	68,8838729858398	3629,00000	0,49126	1,47377
2755,712	68,8862457275391	3629,12476	0,38470	1,15412
2755,812	68,8886184692383	3629,25000	0,31762	0,95287
2755,912	68,8909912109375	3629,37500	0,38642	1,15926
2756,012	68,8933639526367	3629,49976	0,46675	1,40026
2756,112	68,8957366943359	3629,62500	0,55758	1,67273
2756,212	68,8981094360352	3629,74976	0,58930	1,76791
2756,312	68,9004821777344	3629,87500	0,53635	1,60904
2756,412	68,9028549194336	3630,00000	0,43270	1,29811
2756,512	68,9055633544922	3630,14258	0,33128	0,99383
2756,612	68,9082794189453	3630,28564	0,36359	1,09078
2756,712	68,9109878540039	3630,42822	0,38723	1,16168
2756,812	68,913703918457	3630,57129	0,51465	1,54395
2756,912	68,9164123535156	3630,71436	0,58028	1,74084
2757,012	68,9191284179688	3630,85693	0,54993	1,64979
2757,112	68,9218368530273	3631,00000	0,52212	1,56635
2757,212	68,9242095947266	3631,12476	0,38217	1,14650
2757,312	68,9265823364258	3631,25000	0,30985	0,92954
2757,412	68,928955078125	3631,37500	0,39074	1,17221
2757,512	68,9313278198242	3631,49976	0,42993	1,28980
2757,612	68,9337005615234	3631,62500	0,54319	1,62957
2757,712	68,9360733032227	3631,74976	0,59782	1,79345
2757,812	68,9384460449219	3631,87500	0,53309	1,59926
2757,912	68,9408187866211	3632,00000	0,46345	1,39034
2758,012	68,9431915283203	3632,12476	0,34347	1,03040
2758,112	68,9455642700195	3632,25000	0,33359	1,00076
2758,212	68,9479370117188	3632,37476	0,39075	1,17226
2758,312	68,950309753418	3632,50000	0,49446	1,48339
2758,412	68,9526824951172	3632,62524	0,56502	1,69507
2758,512	68,9550552368164	3632,75000	0,58254	1,74762
2758,612	68,9574279785156	3632,87524	0,52272	1,56817
2758,712	68,9598007202148	3633,00000	0,39746	1,19239
2758,812	68,9625091552734	3633,14307	0,33030	0,99090
2758,912	68,9652252197266	3633,28589	0,37669	1,13006
2759,012	68,9679336547852	3633,42847	0,39968	1,19903
2759,112	68,9706497192383	3633,57153	0,53952	1,61855
2759,212	68,9733581542969	3633,71411	0,58856	1,76568
2759,312	68,97607421875	3633,85693	0,53679	1,61036
2759,412	68,9787826538086	3634,00000	0,50336	1,51007
2759,512	68,9811553955078	3634,12476	0,35690	1,07070
2759,612	68,983528137207	3634,25000	0,32583	0,97748
2759,712	68,9859008789063	3634,37476	0,39574	1,18722
2759,812	68,9882736206055	3634,50000	0,46268	1,38804
2759,912	68,9906463623047	3634,62524	0,56004	1,68013
2760,012	68,9930191040039	3634,75000	0,59512	1,78535
2760,112	68,9953918457031	3634,87524	0,52475	1,57425
2760,212	68,9977645874023	3635,00000	0,43213	1,29639
2760,312	69,0004730224609	3635,14307	0,33577	1,00730
2760,412	69,0031890869141	3635,28589	0,35486	1,06457
2760,512	69,0058975219727	3635,42847	0,39688	1,19064
2760,612	69,0086135864258	3635,57153	0,52159	1,56477
2760,712	69,0113220214844	3635,71411	0,57893	1,73680
2760,812	69,0140380859375	3635,85693	0,55554	1,66662
2760,912	69,0167465209961	3636,00000	0,52519	1,57558
2761,012	69,0191192626953	3636,12476	0,36306	1,08919
2761,112	69,0214920043945	3636,25000	0,32307	0,96920
2761,212	69,0238647460938	3636,37476	0,39435	1,18305
2761,312	69,026237487793	3636,50000	0,42944	1,28833
2761,412	69,0286102294922	3636,62524	0,55647	1,66940
2761,512	69,0309829711914	3636,75000	0,59595	1,78784
2761,612	69,0333557128906	3636,87524	0,52398	1,57194
2761,712	69,0357284545898	3637,00000	0,47279	1,41837
2761,812	69,0381011962891	3637,12500	0,33668	1,01004
2761,912	69,0404739379883	3637,25024	0,33416	1,00249
2762,012	69,0428466796875	3637,37500	0,40509	1,21528
2762,112	69,0452117919922	3637,50024	0,49455	1,48364
2762,212	69,0475845336914	3637,62500	0,57002	1,71006
2762,312	69,0499572753906	3637,75000	0,58712	1,76135
2762,412	69,0523300170898	3637,87524	0,50767	1,52300
2762,512	69,0547027587891	3638,00000	0,38801	1,16404
2762,612	69,0574111938477	3638,14307	0,33594	1,00783
2762,712	69,0601272583008	3638,28564	0,36819	1,10458
2762,812	69,0628356933594	3638,42871	0,40839	1,22518
2762,912	69,0655517578125	3638,57178	0,55071	1,65214
2763,012	69,0682601928711	3638,71436	0,59011	1,77033
2763,112	69,0709762573242	3638,85742	0,53686	1,61057
2763,212	69,0736846923828	3639,00000	0,49952	1,49855
2763,312	69,076057434082	3639,12500	0,34309	1,02928
2763,412	69,0784301757813	3639,25024	0,33012	0,99035
2763,512	69,0808029174805	3639,37500	0,40196	1,20588
2763,612	69,0831756591797	3639,50024	0,45632	1,36896
2763,712	69,0855484008789	3639,62500	0,56747	1,70242
2763,812	69,0879211425781	3639,75000	0,59529	1,78587
2763,912	69,0902938842773	3639,87524	0,50949	1,52847
2764,012	69,0926666259766	3640,00000	0,42765	1,28295
2764,112	69,0953750610352	3640,14307	0,32820	0,98459
2764,212	69,0980911254883	3640,28564	0,34931	1,04794
2764,312	69,1007995605469	3640,42871	0,41088	1,23265
2764,412	69,103515625	3640,57178	0,52354	1,57063
2764,512	69,1062240600586	3640,71436	0,57636	1,72908
2764,612	69,1089401245117	3640,85742	0,56228	1,68684
2764,712	69,1116485595703	3641,00000	0,50845	1,52534
2764,812	69,1140213012695	3641,12500	0,36136	1,08409
2764,912	69,1163940429688	3641,25024	0,33356	1,00067
2765,012	69,118766784668	3641,37500	0,38552	1,15657
2765,112	69,1211395263672	3641,50024	0,43432	1,30295
2765,212	69,1235122680664	3641,62500	0,56576	1,69729
2765,312	69,1258850097656	3641,75000	0,59095	1,77284
2765,412	69,1282577514648	3641,87524	0,51912	1,55736
2765,512	69,1306304931641	3642,00000	0,47457	1,42371
2765,612	69,1333389282227	3642,14307	0,32303	0,96908
2765,712	69,1360549926758	3642,28564	0,34307	1,02921
2765,812	69,1387634277344	3642,42871	0,40750	1,22250
2765,912	69,1414794921875	3642,57178	0,49327	1,47982
2766,012	69,1441879272461	3642,71436	0,57248	1,71743
2766,112	69,1469039916992	3642,85742	0,58959	1,76878
2766,212	69,1496124267578	3643,00000	0,49578	1,48734
2766,312	69,151985168457	3643,12500	0,39116	1,17347
2766,412	69,1543579101563	3643,25024	0,33726	1,01177
2766,512	69,1567306518555	3643,37500	0,36272	1,08815
2766,612	69,1591033935547	3643,50024	0,42164	1,26493
2766,712	69,1614761352539	3643,62500	0,55523	1,66569
2766,812	69,1638488769531	3643,75000	0,58791	1,76372
2766,912	69,1662216186523	3643,87524	0,54785	1,64356
2767,012	69,1685943603516	3644,00000	0,48934	1,46802
2767,112	69,1709671020508	3644,12500	0,33421	1,00264
2767,212	69,17333984375	3644,25000	0,34185	1,02554
2767,312	69,1757125854492	3644,37500	0,39821	1,19464
2767,412	69,1780853271484	3644,50024	0,46410	1,39229
2767,512	69,1804580688477	3644,62500	0,57714	1,73141
2767,612	69,1828308105469	3644,75000	0,59120	1,77359
2767,712	69,1852035522461	3644,87500	0,50778	1,52334
2767,812	69,1875762939453	3645,00000	0,43624	1,30873
2767,912	69,1902847290039	3645,14307	0,31903	0,95710
2768,012	69,193000793457	3645,28564	0,35253	1,05759
2768,112	69,1957092285156	3645,42871	0,42549	1,27647
2768,212	69,1984252929688	3645,57129	0,52400	1,57199
2768,312	69,2011337280273	3645,71436	0,57463	1,72390
2768,412	69,2038497924805	3645,85742	0,57125	1,71373
2768,512	69,2065582275391	3646,00000	0,49213	1,47640
2768,612	69,2089309692383	3646,12500	0,35942	1,07826
2768,712	69,2113037109375	3646,25000	0,34234	1,02701
2768,812	69,2136764526367	3646,37500	0,37582	1,12745
2768,912	69,2160491943359	3646,50024	0,44861	1,34583
2769,012	69,2184219360352	3646,62500	0,57025	1,71074
2769,112	69,2207946777344	3646,75000	0,58388	1,75165
2769,212	69,2231674194336	3646,87500	0,52932	1,58797
2769,312	69,2255401611328	3647,00000	0,47195	1,41585
2769,412	69,2282485961914	3647,14307	0,30377	0,91131
2769,512	69,2309646606445	3647,28564	0,35688	1,07065
2769,612	69,2336730957031	3647,42871	0,40805	1,22415
2769,712	69,2363891601563	3647,57129	0,49575	1,48726
2769,812	69,2390975952148	3647,71436	0,58247	1,74740
2769,912	69,241813659668	3647,85742	0,58442	1,75325
2770,012	69,2445220947266	3648,00000	0,49248	1,47745
2770,112	69,2468948364258	3648,12500	0,40528	1,21586
2770,212	69,249267578125	3648,25000	0,32734	0,98202
2770,312	69,2516403198242	3648,37500	0,37313	1,11939
2770,412	69,2540130615234	3648,50024	0,42575	1,27726
2770,512	69,2563858032227	3648,62500	0,55896	1,67687
2770,612	69,2587585449219	3648,75000	0,58757	1,76271
2770,712	69,2611312866211	3648,87500	0,55297	1,65891
2770,812	69,2635040283203	3649,00000	0,47697	1,43092
2770,912	69,2658767700195	3649,12500	0,32986	0,98958
2771,012	69,2682495117188	3649,25000	0,35452	1,06356
2771,112	69,270622253418	3649,37500	0,39509	1,18528
2771,212	69,2729949951172	3649,49976	0,47327	1,41982
2771,312	69,2753677368164	3649,62500	0,58083	1,74250
2771,412	69,2777404785156	3649,75000	0,58531	1,75592
2771,512	69,2801132202148	3649,87500	0,50845	1,52534
2771,612	69,2824859619141	3650,00000	0,43511	1,30534
2771,712	69,2851943969727	3650,14258	0,30634	0,91903
2771,812	69,2879104614258	3650,28564	0,36799	1,10397
2771,912	69,2906188964844	3650,42871	0,42706	1,28117
2772,012	69,2933349609375	3650,57129	0,52388	1,57164
2772,112	69,2960433959961	3650,71436	0,58147	1,74442
2772,212	69,2987594604492	3650,85693	0,57144	1,71431
2772,312	69,3014678955078	3651,00000	0,48258	1,44775
2772,412	69,303840637207	3651,12500	0,36376	1,09127
2772,512	69,3062133789063	3651,25000	0,33488	1,00464
2772,612	69,3085861206055	3651,37500	0,38059	1,14176
2772,712	69,3109588623047	3651,49976	0,46290	1,38869
2772,812	69,3133316040039	3651,62500	0,56864	1,70593
2772,912	69,3157043457031	3651,75000	0,58200	1,74599
2773,012	69,3180770874023	3651,87500	0,53707	1,61120
2773,112	69,3204498291016	3652,00000	0,45151	1,35454
2773,212	69,3231582641602	3652,14258	0,30882	0,92645
2773,312	69,3258743286133	3652,28564	0,37177	1,11532
2773,412	69,3285827636719	3652,42871	0,40281	1,20844
2773,512	69,331298828125	3652,57129	0,49994	1,49982
2773,612	69,3340072631836	3652,71436	0,59033	1,77098
2773,712	69,3367233276367	3652,85693	0,56638	1,69914
2773,812	69,3394317626953	3653,00000	0,50034	1,50102
2773,912	69,3418045043945	3653,12500	0,39563	1,18688
2774,012	69,3441772460938	3653,25000	0,31829	0,95488
2774,112	69,346549987793	3653,37500	0,38768	1,16304
2774,212	69,3489227294922	3653,49976	0,43949	1,31846
2774,312	69,3512954711914	3653,62500	0,55169	1,65508
2774,412	69,3536682128906	3653,75000	0,59042	1,77126
2774,512	69,3560409545898	3653,87500	0,55342	1,66027
2774,612	69,3584136962891	3654,00000	0,45452	1,36355
2774,712	69,3607864379883	3654,12476	0,34048	1,02145
2774,812	69,3631591796875	3654,25000	0,35745	1,07235
2774,912	69,3655319213867	3654,37500	0,39011	1,17032
2775,012	69,3679046630859	3654,49976	0,48602	1,45807
2775,112	69,3702697753906	3654,62500	0,58233	1,74699
2775,212	69,3726425170898	3654,74976	0,57500	1,72501
2775,312	69,3750152587891	3654,87500	0,51691	1,55072
2775,412	69,3773880004883	3655,00000	0,41748	1,25245
2775,512	69,3800964355469	3655,14258	0,30363	0,91088
2775,612	69,3828125	3655,28564	0,38321	1,14963
2775,712	69,3855209350586	3655,42822	0,41975	1,25924
2775,812	69,3882369995117	3655,57129	0,52799	1,58396
2775,912	69,3909454345703	3655,71436	0,59094	1,77281
2776,012	69,3936614990234	3655,85693	0,55981	1,67942
2776,112	69,396369934082	3656,00000	0,48099	1,44298
2776,212	69,3987426757813	3656,12476	0,36411	1,09233
2776,312	69,4011154174805	3656,25000	0,32117	0,96352
2776,412	69,4034881591797	3656,37500	0,38171	1,14514
2776,512	69,4058609008789	3656,49976	0,47190	1,41569
2776,612	69,4082336425781	3656,62500	0,56176	1,68528
2776,712	69,4106063842773	3656,74976	0,58730	1,76190
2776,812	69,4129791259766	3656,87500	0,54204	1,62613
2776,912	69,4153518676758	3657,00000	0,44647	1,33941
2777,012	69,4180603027344	3657,14258	0,33094	0,99282
2777,112	69,4207763671875	3657,28564	0,37753	1,13259
2777,212	69,4234848022461	3657,42822	0,39594	1,18783
2777,312	69,4262008666992	3657,57129	0,50882	1,52647
2777,412	69,4289093017578	3657,71436	0,59183	1,77548
2777,512	69,4316253662109	3657,85693	0,55157	1,65470
2777,612	69,4343338012695	3658,00000	0,51802	1,55407
2777,712	69,4367065429688	3658,12476	0,38469	1,15406
2777,812	69,439079284668	3658,25000	0,30665	0,91997
2777,912	69,4414520263672	3658,37500	0,39254	1,17763
2778,012	69,4438247680664	3658,49976	0,43645	1,30935
2778,112	69,4461975097656	3658,62500	0,54712	1,64136
2778,212	69,4485702514648	3658,74976	0,59799	1,79396
2778,312	69,4509429931641	3658,87500	0,53588	1,60764
2778,412	69,4533157348633	3659,00000	0,45294	1,35881
2778,512	69,4556884765625	3659,12476	0,33953	1,01860
2778,612	69,4580612182617	3659,25000	0,34505	1,03516
2778,712	69,4604339599609	3659,37476	0,39142	1,17426
2778,812	69,4628067016602	3659,50000	0,49894	1,49682
2778,912	69,4651794433594	3659,62524	0,57304	1,71913
2779,012	69,4675521850586	3659,75000	0,57442	1,72325
2779,112	69,4699249267578	3659,87524	0,51609	1,54827
2779,212	69,472297668457	3660,00000	0,39292	1,17877
2779,312	69,4750061035156	3660,14307	0,32367	0,97102
2779,412	69,4777221679688	3660,28589	0,38726	1,16177
2779,512	69,4804306030273	3660,42847	0,41302	1,23906
2779,612	69,4831466674805	3660,57153	0,53128	1,59384
2779,712	69,4858551025391	3660,71411	0,59213	1,77640
2779,812	69,4885711669922	3660,85693	0,53700	1,61100
2779,912	69,4912796020508	3661,00000	0,49044	1,47133
2780,012	69,49365234375	3661,12476	0,36135	1,08405
2780,112	69,4960250854492	3661,25000	0,31600	0,94801
2780,212	69,4983978271484	3661,37476	0,40111	1,20332
2780,312	69,5007705688477	3661,50000	0,47047	1,41141
2780,412	69,5031433105469	3661,62524	0,55186	1,65558
2780,512	69,5055160522461	3661,75000	0,59231	1,77694
2780,612	69,5078887939453	3661,87524	0,52537	1,57612
2780,712	69,5102615356445	3662,00000	0,41871	1,25613
2780,812	69,5129699707031	3662,14307	0,33276	0,99829
2780,912	69,5156860351563	3662,28589	0,37645	1,12935
2781,012	69,5183944702148	3662,42847	0,39461	1,18384
2781,112	69,521110534668	3662,57153	0,52009	1,56027
2781,212	69,5238189697266	3662,71411	0,58275	1,74825
2781,312	69,5265350341797	3662,85693	0,54594	1,63781
2781,412	69,5292434692383	3663,00000	0,51639	1,54917
2781,512	69,5316162109375	3663,12476	0,36661	1,09984
2781,612	69,5339889526367	3663,25000	0,31331	0,93992
2781,712	69,5363616943359	3663,37476	0,40184	1,20552
2781,812	69,5387344360352	3663,50000	0,43565	1,30695
2781,912	69,5411071777344	3663,62524	0,55344	1,66031
2782,012	69,5434799194336	3663,75000	0,59968	1,79904
2782,112	69,5458526611328	3663,87524	0,51869	1,55608
2782,212	69,548225402832	3664,00000	0,46448	1,39344
