Time 	Distance	 Laps	 µ	FrictionForce
2706,910	67,6429595947266	3563,62500	0,60832	1,82497
2707,010	67,6453323364258	3563,75000	0,56303	1,68909
2707,110	67,647705078125	3563,87524	0,53473	1,60418
2707,210	67,6500778198242	3564,00000	0,57316	1,71948
2707,310	67,6524505615234	3564,12500	0,44489	1,33467
2707,410	67,6548233032227	3564,25000	0,34943	1,04828
2707,510	67,6571960449219	3564,37500	0,49330	1,47989
2707,610	67,6595687866211	3564,50024	0,59929	1,79787
2707,710	67,6619415283203	3564,62500	0,59612	1,78836
2707,810	67,6643142700195	3564,75000	0,53464	1,60393
2707,910	67,6666870117188	3564,87500	0,56258	1,68773
2708,010	67,669059753418	3565,00000	0,54709	1,64126
2708,110	67,6717681884766	3565,14307	0,39782	1,19346
2708,210	67,6744842529297	3565,28564	0,36286	1,08859
2708,310	67,6771926879883	3565,42871	0,55104	1,65311
2708,410	67,6799087524414	3565,57129	0,61166	1,83498
2708,510	67,6826171875	3565,71436	0,57485	1,72456
2708,610	67,6853332519531	3565,85742	0,53227	1,59681
2708,710	67,6880416870117	3566,00000	0,57531	1,72592
2708,810	67,6904144287109	3566,12500	0,47454	1,42361
2708,910	67,6927871704102	3566,25000	0,37772	1,13316
2709,010	67,6951599121094	3566,37500	0,46343	1,39029
2709,110	67,6975250244141	3566,50024	0,58986	1,76959
2709,210	67,6998977661133	3566,62500	0,60211	1,80632
2709,310	67,7022705078125	3566,75000	0,54035	1,62105
2709,410	67,7046432495117	3566,87500	0,55751	1,67253
2709,510	67,7070159912109	3567,00000	0,56897	1,70691
2709,610	67,7097244262695	3567,14307	0,41931	1,25793
2709,710	67,7124404907227	3567,28564	0,35359	1,06076
2709,810	67,7151489257813	3567,42871	0,53268	1,59803
2709,910	67,7178649902344	3567,57129	0,60793	1,82379
2710,010	67,720573425293	3567,71436	0,58615	1,75845
2710,110	67,7232894897461	3567,85742	0,52765	1,58296
2710,210	67,7259979248047	3568,00000	0,58032	1,74097
2710,310	67,7283706665039	3568,12500	0,50972	1,52917
2710,410	67,7307434082031	3568,25000	0,39214	1,17641
2710,510	67,7331161499023	3568,37500	0,39488	1,18465
2710,610	67,7354888916016	3568,50024	0,57060	1,71180
2710,710	67,7378616333008	3568,62500	0,60965	1,82897
2710,810	67,740234375	3568,75000	0,55851	1,67552
2710,910	67,7426071166992	3568,87500	0,53823	1,61469
2711,010	67,7449798583984	3569,00000	0,57517	1,72550
2711,110	67,7473526000977	3569,12500	0,44388	1,33163
2711,210	67,7497253417969	3569,25000	0,34921	1,04764
2711,310	67,7520980834961	3569,37500	0,49398	1,48193
2711,410	67,7544708251953	3569,49976	0,60258	1,80775
2711,510	67,7568435668945	3569,62500	0,59562	1,78687
2711,610	67,7592163085938	3569,75000	0,53296	1,59888
2711,710	67,761589050293	3569,87500	0,57294	1,71883
2711,810	67,7639617919922	3570,00000	0,53822	1,61465
2711,910	67,7666702270508	3570,14258	0,40737	1,22212
2712,010	67,7693862915039	3570,28564	0,35744	1,07232
2712,110	67,7720947265625	3570,42871	0,55725	1,67173
2712,210	67,7748107910156	3570,57129	0,61314	1,83942
2712,310	67,7775192260742	3570,71436	0,57137	1,71410
2712,410	67,7802352905273	3570,85693	0,53079	1,59238
2712,510	67,7829437255859	3571,00000	0,58744	1,76231
2712,610	67,7853164672852	3571,12500	0,46514	1,39543
2712,710	67,7876892089844	3571,25000	0,36609	1,09826
2712,810	67,7900619506836	3571,37500	0,45154	1,35463
2712,910	67,7924346923828	3571,49976	0,59409	1,78228
2713,010	67,794807434082	3571,62500	0,60417	1,81250
2713,110	67,7971801757813	3571,75000	0,53893	1,61680
2713,210	67,7995529174805	3571,87500	0,55685	1,67056
2713,310	67,8019256591797	3572,00000	0,56337	1,69011
2713,410	67,8046340942383	3572,14258	0,41928	1,25783
2713,510	67,8073501586914	3572,28564	0,34258	1,02775
2713,610	67,81005859375	3572,42871	0,53672	1,61015
2713,710	67,8127746582031	3572,57129	0,60950	1,82849
2713,810	67,8154830932617	3572,71436	0,58523	1,75570
2713,910	67,8181991577148	3572,85693	0,53219	1,59658
2714,010	67,8209075927734	3573,00000	0,57454	1,72362
2714,110	67,8232803344727	3573,12500	0,50385	1,51154
2714,210	67,8256530761719	3573,25000	0,38651	1,15952
2714,310	67,8280258178711	3573,37500	0,40073	1,20220
2714,410	67,8303985595703	3573,49976	0,57484	1,72452
2714,510	67,8327713012695	3573,62500	0,60893	1,82679
2714,610	67,8351440429688	3573,75000	0,55959	1,67878
2714,710	67,837516784668	3573,87500	0,53890	1,61671
2714,810	67,8398895263672	3574,00000	0,57874	1,73622
2714,910	67,8422622680664	3574,12476	0,43698	1,31095
2715,010	67,8446350097656	3574,25000	0,34724	1,04171
2715,110	67,8470077514648	3574,37500	0,50577	1,51732
2715,210	67,8493804931641	3574,49976	0,60135	1,80405
2715,310	67,8517532348633	3574,62500	0,59628	1,78883
2715,410	67,8541259765625	3574,74976	0,53160	1,59480
2715,510	67,8564987182617	3574,87500	0,56495	1,69486
2715,610	67,8588714599609	3575,00000	0,53987	1,61960
2715,710	67,8615798950195	3575,14258	0,40747	1,22240
2715,810	67,8642959594727	3575,28564	0,36171	1,08513
2715,910	67,8670043945313	3575,42822	0,56396	1,69187
2716,010	67,8697204589844	3575,57129	0,61146	1,83437
2716,110	67,872428894043	3575,71436	0,56633	1,69898
2716,210	67,8751449584961	3575,85693	0,52864	1,58593
2716,310	67,8778533935547	3576,00000	0,58578	1,75734
2716,410	67,8802261352539	3576,12476	0,45510	1,36530
2716,510	67,8825988769531	3576,25000	0,36526	1,09579
2716,610	67,8849716186523	3576,37500	0,46301	1,38902
2716,710	67,8873443603516	3576,49976	0,59431	1,78292
2716,810	67,8897171020508	3576,62500	0,60386	1,81157
2716,910	67,89208984375	3576,74976	0,53803	1,61409
2717,010	67,8944625854492	3576,87500	0,55991	1,67973
2717,110	67,8968353271484	3577,00000	0,56519	1,69556
2717,210	67,899543762207	3577,14258	0,42911	1,28732
2717,310	67,9022598266602	3577,28564	0,34875	1,04626
2717,410	67,9049682617188	3577,42822	0,54009	1,62028
2717,510	67,9076843261719	3577,57129	0,61131	1,83392
2717,610	67,9103927612305	3577,71436	0,58128	1,74383
2717,710	67,9131088256836	3577,85693	0,52971	1,58913
2717,810	67,9158172607422	3578,00000	0,58607	1,75821
2717,910	67,9181900024414	3578,12476	0,49691	1,49073
2718,010	67,9205627441406	3578,25000	0,38562	1,15686
2718,110	67,9229354858398	3578,37500	0,41468	1,24405
2718,210	67,9253082275391	3578,49976	0,57196	1,71587
2718,310	67,9276809692383	3578,62500	0,61177	1,83531
2718,410	67,9300537109375	3578,74976	0,55486	1,66457
2718,510	67,9324264526367	3578,87500	0,53582	1,60746
2718,610	67,9347991943359	3579,00000	0,58032	1,74097
2718,710	67,9371719360352	3579,12476	0,43547	1,30641
2718,810	67,9395446777344	3579,25000	0,35090	1,05269
2718,910	67,9419174194336	3579,37476	0,51280	1,53840
2719,010	67,9442901611328	3579,50000	0,60238	1,80715
2719,110	67,946662902832	3579,62524	0,59408	1,78224
2719,210	67,9490356445313	3579,75000	0,53204	1,59612
2719,310	67,9514083862305	3579,87524	0,57684	1,73052
2719,410	67,9537811279297	3580,00000	0,53280	1,59839
2719,510	67,9564895629883	3580,14307	0,41021	1,23063
2719,610	67,9592056274414	3580,28589	0,36411	1,09232
2719,710	67,9619140625	3580,42847	0,56100	1,68300
2719,810	67,9646301269531	3580,57153	0,61453	1,84360
2719,910	67,9673385620117	3580,71411	0,56363	1,69089
2720,010	67,9700546264648	3580,85693	0,53407	1,60222
2720,110	67,9727630615234	3581,00000	0,58324	1,74972
2720,210	67,9751358032227	3581,12476	0,45373	1,36118
2720,310	67,9775085449219	3581,25000	0,36572	1,09716
2720,410	67,9798812866211	3581,37476	0,47166	1,41499
2720,510	67,9822540283203	3581,50000	0,59061	1,77183
2720,610	67,9846267700195	3581,62524	0,60878	1,82633
2720,710	67,9869995117188	3581,75000	0,53780	1,61341
2720,810	67,989372253418	3581,87524	0,55485	1,66455
2720,910	67,9917449951172	3582,00000	0,56571	1,69713
2721,010	67,9944534301758	3582,14307	0,41268	1,23804
2721,110	67,9971694946289	3582,28589	0,35792	1,07376
2721,210	67,9998779296875	3582,42847	0,54119	1,62356
2721,310	68,0025939941406	3582,57153	0,60513	1,81539
2721,410	68,0053024291992	3582,71411	0,58223	1,74669
2721,510	68,0080184936523	3582,85693	0,53153	1,59460
2721,610	68,0107269287109	3583,00000	0,57775	1,73326
2721,710	68,0130996704102	3583,12476	0,49450	1,48350
2721,810	68,0154724121094	3583,25000	0,38257	1,14772
2721,910	68,0178451538086	3583,37476	0,42507	1,27521
2722,010	68,0202178955078	3583,50000	0,57770	1,73311
2722,110	68,0225830078125	3583,62524	0,61025	1,83076
2722,210	68,0249557495117	3583,75000	0,55104	1,65313
2722,310	68,0273284912109	3583,87524	0,53999	1,61997
2722,410	68,0297012329102	3584,00000	0,58231	1,74694
2722,510	68,0320739746094	3584,12500	0,42879	1,28636
2722,610	68,0344467163086	3584,25024	0,35309	1,05927
2722,710	68,0368194580078	3584,37500	0,51257	1,53771
2722,810	68,039192199707	3584,50024	0,60375	1,81125
2722,910	68,0415649414063	3584,62500	0,59387	1,78162
2723,010	68,0439376831055	3584,75000	0,52878	1,58633
2723,110	68,0463104248047	3584,87524	0,57020	1,71060
2723,210	68,0486831665039	3585,00000	0,53247	1,59740
2723,310	68,0513916015625	3585,14307	0,41097	1,23291
2723,410	68,0541076660156	3585,28564	0,37259	1,11778
2723,510	68,0568161010742	3585,42871	0,56302	1,68907
2723,610	68,0595321655273	3585,57178	0,61371	1,84112
2723,710	68,0622406005859	3585,71436	0,56026	1,68078
2723,810	68,0649566650391	3585,85742	0,53272	1,59816
2723,910	68,0676651000977	3586,00000	0,58247	1,74741
2724,010	68,0700378417969	3586,12500	0,43998	1,31994
2724,110	68,0724105834961	3586,25024	0,36248	1,08745
2724,210	68,0747833251953	3586,37500	0,47297	1,41891
2724,310	68,0771560668945	3586,50024	0,59437	1,78311
2724,410	68,0795288085938	3586,62500	0,60386	1,81158
2724,510	68,081901550293	3586,75000	0,53880	1,61639
2724,610	68,0842742919922	3586,87524	0,55728	1,67184
2724,710	68,0866470336914	3587,00000	0,56120	1,68360
2724,810	68,08935546875	3587,14307	0,39517	1,18550
2724,910	68,0920715332031	3587,28564	0,35992	1,07977
2725,010	68,0947799682617	3587,42871	0,53793	1,61378
2725,110	68,0974960327148	3587,57178	0,61266	1,83797
2725,210	68,1002044677734	3587,71436	0,57945	1,73835
2725,310	68,1029205322266	3587,85742	0,52990	1,58970
2725,410	68,1056289672852	3588,00000	0,58130	1,74391
2725,510	68,1080017089844	3588,12500	0,48190	1,44570
2725,610	68,1103744506836	3588,25024	0,36977	1,10930
2725,710	68,1127471923828	3588,37500	0,43601	1,30804
2725,810	68,115119934082	3588,50024	0,57895	1,73684
2725,910	68,1174926757813	3588,62500	0,60686	1,82058
2726,010	68,1198654174805	3588,75000	0,54924	1,64773
2726,110	68,1222381591797	3588,87524	0,54893	1,64680
2726,210	68,1246109008789	3589,00000	0,57901	1,73702
2726,310	68,1269836425781	3589,12500	0,40896	1,22687
2726,410	68,1293563842773	3589,25000	0,35052	1,05157
2726,510	68,1317291259766	3589,37500	0,51675	1,55025
2726,610	68,1341018676758	3589,50024	0,60794	1,82382
2726,710	68,136474609375	3589,62500	0,59138	1,77414
2726,810	68,1388473510742	3589,75000	0,53128	1,59384
2726,910	68,1412200927734	3589,87500	0,56915	1,70745
2727,010	68,1435928344727	3590,00000	0,52516	1,57549
2727,110	68,1463012695313	3590,14307	0,39712	1,19135
2727,210	68,1490173339844	3590,28564	0,37235	1,11704
2727,310	68,151725769043	3590,42871	0,56342	1,69025
2727,410	68,1544418334961	3590,57129	0,61374	1,84121
2727,510	68,1571502685547	3590,71436	0,56360	1,69081
2727,610	68,1598663330078	3590,85742	0,53174	1,59523
2727,710	68,1625747680664	3591,00000	0,58287	1,74861
2727,810	68,1649475097656	3591,12500	0,44080	1,32239
2727,910	68,1673202514648	3591,25000	0,35431	1,06292
2728,010	68,1696929931641	3591,37500	0,48587	1,45761
2728,110	68,1720657348633	3591,50024	0,59489	1,78466
2728,210	68,1744384765625	3591,62500	0,59849	1,79548
2728,310	68,1768112182617	3591,75000	0,54037	1,62110
2728,410	68,1791839599609	3591,87500	0,56261	1,68782
2728,510	68,1815567016602	3592,00000	0,56251	1,68754
2728,610	68,1842651367188	3592,14307	0,39490	1,18470
2728,710	68,1869812011719	3592,28564	0,36188	1,08564
2728,810	68,1896896362305	3592,42871	0,53653	1,60958
2728,910	68,1924057006836	3592,57129	0,61781	1,85342
2729,010	68,1951141357422	3592,71436	0,57571	1,72712
2729,110	68,1978302001953	3592,85742	0,53292	1,59875
2729,210	68,2005386352539	3593,00000	0,57950	1,73850
2729,310	68,2029113769531	3593,12500	0,48160	1,44480
2729,410	68,2052841186523	3593,25000	0,36793	1,10379
2729,510	68,2076568603516	3593,37500	0,44534	1,33602
2729,610	68,2100296020508	3593,50024	0,57728	1,73185
2729,710	68,21240234375	3593,62500	0,60538	1,81615
2729,810	68,2147750854492	3593,75000	0,54891	1,64672
2729,910	68,2171478271484	3593,87500	0,54099	1,62298
2730,010	68,2195205688477	3594,00000	0,58154	1,74462
2730,110	68,2218933105469	3594,12500	0,41069	1,23207
2730,210	68,2242660522461	3594,25000	0,34867	1,04601
2730,310	68,2266387939453	3594,37500	0,51921	1,55762
2730,410	68,2290115356445	3594,49976	0,60894	1,82681
2730,510	68,2313842773438	3594,62500	0,58624	1,75873
2730,610	68,233757019043	3594,75000	0,53248	1,59745
2730,710	68,2361297607422	3594,87500	0,56861	1,70583
2730,810	68,2385025024414	3595,00000	0,52694	1,58081
2730,910	68,2412109375	3595,14258	0,40149	1,20448
2731,010	68,2439270019531	3595,28564	0,37341	1,12022
2731,110	68,2466354370117	3595,42871	0,56106	1,68317
2731,210	68,2493515014648	3595,57129	0,61532	1,84597
2731,310	68,2520599365234	3595,71436	0,55925	1,67776
2731,410	68,2547760009766	3595,85693	0,53787	1,61360
2731,510	68,2574844360352	3596,00000	0,58126	1,74377
2731,610	68,2598571777344	3596,12500	0,44255	1,32766
2731,710	68,2622299194336	3596,25000	0,35063	1,05190
2731,810	68,2646026611328	3596,37500	0,49126	1,47379
2731,910	68,266975402832	3596,49976	0,59115	1,77346
2732,010	68,2693481445313	3596,62500	0,59626	1,78879
2732,110	68,2717208862305	3596,75000	0,54011	1,62033
2732,210	68,2740936279297	3596,87500	0,55898	1,67695
2732,310	68,2764663696289	3597,00000	0,55646	1,66939
2732,410	68,2791748046875	3597,14258	0,39933	1,19799
2732,510	68,2818908691406	3597,28564	0,35716	1,07148
2732,610	68,2845993041992	3597,42871	0,53712	1,61137
2732,710	68,2873153686523	3597,57129	0,61829	1,85487
2732,810	68,2900238037109	3597,71436	0,57360	1,72081
2732,910	68,2927398681641	3597,85693	0,53310	1,59931
2733,010	68,2954483032227	3598,00000	0,57734	1,73204
2733,110	68,2978210449219	3598,12500	0,47696	1,43089
2733,210	68,3001937866211	3598,25000	0,36650	1,09951
2733,310	68,3025665283203	3598,37500	0,44413	1,33240
2733,410	68,3049392700195	3598,49976	0,57846	1,73537
2733,510	68,3073120117188	3598,62500	0,60653	1,81958
2733,610	68,309684753418	3598,75000	0,54478	1,63435
2733,710	68,3120574951172	3598,87500	0,55081	1,65243
2733,810	68,3144302368164	3599,00000	0,57509	1,72527
2733,910	68,317138671875	3599,14258	0,41141	1,23422
2734,010	68,3198547363281	3599,28564	0,34643	1,03928
2734,110	68,3225631713867	3599,42871	0,52516	1,57549
2734,210	68,3252792358398	3599,57129	0,60688	1,82064
2734,310	68,3279876708984	3599,71436	0,58972	1,76915
2734,410	68,3307037353516	3599,85693	0,53425	1,60276
2734,510	68,3334121704102	3600,00000	0,56981	1,70943
2734,610	68,3357849121094	3600,12500	0,51884	1,55652
2734,710	68,3381576538086	3600,25000	0,39744	1,19231
2734,810	68,3405303955078	3600,37500	0,38074	1,14221
2734,910	68,342903137207	3600,49976	0,56257	1,68769
2735,010	68,3452758789063	3600,62500	0,61451	1,84353
2735,110	68,3476486206055	3600,75000	0,55708	1,67125
2735,210	68,3500213623047	3600,87500	0,53692	1,61075
2735,310	68,3523941040039	3601,00000	0,58100	1,74301
2735,410	68,3547668457031	3601,12476	0,44342	1,33027
2735,510	68,3571395874023	3601,25000	0,37204	1,11612
2735,610	68,3595123291016	3601,37500	0,51113	1,53338
2735,710	68,3618774414063	3601,49976	0,58958	1,76875
2735,810	68,3642501831055	3601,62500	0,59855	1,79565
2735,910	68,3666229248047	3601,74976	0,53887	1,61662
2736,010	68,3689956665039	3601,87500	0,56109	1,68326
2736,110	68,3713684082031	3602,00000	0,55437	1,66311
2736,210	68,3740768432617	3602,14258	0,38806	1,16417
2736,310	68,3767929077148	3602,28564	0,37624	1,12872
2736,410	68,3795013427734	3602,42822	0,55343	1,66029
2736,510	68,3822174072266	3602,57129	0,61100	1,83301
2736,610	68,3849258422852	3602,71436	0,57004	1,71013
2736,710	68,3876419067383	3602,85693	0,53420	1,60260
2736,810	68,3903503417969	3603,00000	0,57817	1,73451
2736,910	68,3927230834961	3603,12476	0,47297	1,41890
2737,010	68,3950958251953	3603,25000	0,36864	1,10593
2737,110	68,3974685668945	3603,37500	0,46304	1,38913
2737,210	68,3998413085938	3603,49976	0,57958	1,73875
2737,310	68,402214050293	3603,62500	0,60776	1,82329
2737,410	68,4045867919922	3603,74976	0,54102	1,62307
2737,510	68,4069595336914	3603,87500	0,55929	1,67788
2737,610	68,4093322753906	3604,00000	0,57387	1,72161
2737,710	68,4120407104492	3604,14258	0,40727	1,22182
2737,810	68,4147567749023	3604,28564	0,37179	1,11538
2737,910	68,4174652099609	3604,42822	0,53083	1,59249
2738,010	68,4201812744141	3604,57129	0,60460	1,81379
2738,110	68,4228897094727	3604,71436	0,58927	1,76780
2738,210	68,4256057739258	3604,85693	0,53122	1,59367
2738,310	68,4283142089844	3605,00000	0,57339	1,72018
2738,410	68,4306869506836	3605,12476	0,51699	1,55097
2738,510	68,4330596923828	3605,25000	0,38448	1,15343
2738,610	68,435432434082	3605,37500	0,42121	1,26362
2738,710	68,4378051757813	3605,49976	0,56575	1,69725
2738,810	68,4401779174805	3605,62500	0,61250	1,83751
2738,910	68,4425506591797	3605,74976	0,55614	1,66843
2739,010	68,4449234008789	3605,87500	0,54235	1,62704
2739,110	68,4472961425781	3606,00000	0,57938	1,73813
2739,210	68,4496688842773	3606,12476	0,43616	1,30849
2739,310	68,4520416259766	3606,25000	0,36432	1,09296
2739,410	68,4544143676758	3606,37476	0,51449	1,54347
2739,510	68,456787109375	3606,50000	0,59317	1,77950
2739,610	68,4591598510742	3606,62524	0,59898	1,79695
2739,710	68,4615325927734	3606,75000	0,53540	1,60620
2739,810	68,4639053344727	3606,87524	0,56921	1,70762
2739,910	68,4662780761719	3607,00000	0,54808	1,64425
2740,010	68,4689865112305	3607,14307	0,39364	1,18092
2740,110	68,4717025756836	3607,28589	0,39541	1,18624
2740,210	68,4744110107422	3607,42847	0,55444	1,66332
2740,310	68,4771270751953	3607,57153	0,61327	1,83982
2740,410	68,4798355102539	3607,71411	0,57008	1,71022
2740,510	68,482551574707	3607,85693	0,53615	1,60846
2740,610	68,4852600097656	3608,00000	0,57839	1,73516
2740,710	68,4876327514648	3608,12476	0,47009	1,41028
2740,810	68,4900054931641	3608,25000	0,37207	1,11621
2740,910	68,4923782348633	3608,37476	0,47405	1,42214
2741,010	68,4947509765625	3608,50000	0,58551	1,75652
2741,110	68,4971237182617	3608,62524	0,60762	1,82285
2741,210	68,4994964599609	3608,75000	0,54016	1,62049
2741,310	68,5018692016602	3608,87524	0,55571	1,66713
2741,410	68,5042419433594	3609,00000	0,57402	1,72205
2741,510	68,506950378418	3609,14307	0,40469	1,21409
2741,610	68,5096664428711	3609,28589	0,38180	1,14541
2741,710	68,5123748779297	3609,42847	0,53499	1,60496
2741,810	68,5150909423828	3609,57153	0,60477	1,81430
2741,910	68,5177993774414	3609,71411	0,58871	1,76613
2742,010	68,5205154418945	3609,85693	0,52905	1,58715
2742,110	68,5232238769531	3610,00000	0,58207	1,74621
2742,210	68,5255966186523	3610,12476	0,50927	1,52782
2742,310	68,5279693603516	3610,25000	0,38032	1,14095
2742,410	68,5303421020508	3610,37476	0,43279	1,29835
2742,510	68,53271484375	3610,50000	0,56831	1,70492
2742,610	68,5350875854492	3610,62524	0,61246	1,83737
2742,710	68,5374603271484	3610,75000	0,55545	1,66634
2742,810	68,5398330688477	3610,87524	0,53981	1,61942
2742,910	68,5422058105469	3611,00000	0,58278	1,74835
2743,010	68,5445785522461	3611,12500	0,43439	1,30318
2743,110	68,5469512939453	3611,25024	0,36431	1,09292
2743,210	68,5493240356445	3611,37500	0,51407	1,54222
2743,310	68,5516967773438	3611,50024	0,59739	1,79217
2743,410	68,554069519043	3611,62500	0,59563	1,78689
2743,510	68,5564422607422	3611,75000	0,53353	1,60060
2743,610	68,5588150024414	3611,87524	0,57080	1,71241
2743,710	68,5611877441406	3612,00000	0,54405	1,63216
2743,810	68,5638961791992	3612,14307	0,39375	1,18126
2743,910	68,5666122436523	3612,28564	0,38388	1,15164
2744,010	68,5693206787109	3612,42871	0,55854	1,67562
2744,110	68,5720367431641	3612,57178	0,61374	1,84122
2744,210	68,5747451782227	3612,71436	0,56768	1,70304
2744,310	68,5774612426758	3612,85742	0,53266	1,59797
2744,410	68,5801696777344	3613,00000	0,58912	1,76735
2744,510	68,5825424194336	3613,12500	0,46124	1,38371
2744,610	68,5849151611328	3613,25024	0,36155	1,08465
2744,710	68,587287902832	3613,37500	0,47393	1,42179
2744,810	68,5896606445313	3613,50024	0,58909	1,76728
2744,910	68,5920333862305	3613,62500	0,60486	1,81457
2745,010	68,5944061279297	3613,75000	0,53950	1,61849
2745,110	68,5967788696289	3613,87524	0,56166	1,68498
2745,210	68,5991516113281	3614,00000	0,56841	1,70523
2745,310	68,6018600463867	3614,14307	0,40029	1,20088
2745,410	68,6045761108398	3614,28564	0,37015	1,11045
2745,510	68,6072845458984	3614,42871	0,53404	1,60212
2745,610	68,6100006103516	3614,57178	0,60863	1,82589
2745,710	68,6127090454102	3614,71436	0,58586	1,75758
2745,810	68,6154251098633	3614,85742	0,52846	1,58536
2745,910	68,6181335449219	3615,00000	0,58161	1,74484
2746,010	68,6205062866211	3615,12500	0,50243	1,50728
2746,110	68,6228790283203	3615,25024	0,38460	1,15381
2746,210	68,6252517700195	3615,37500	0,42998	1,28993
2746,310	68,6276245117188	3615,50024	0,57342	1,72026
2746,410	68,629997253418	3615,62500	0,61279	1,83836
2746,510	68,6323699951172	3615,75000	0,55291	1,65873
2746,610	68,6347427368164	3615,87524	0,54219	1,62657
2746,710	68,6371154785156	3616,00000	0,58086	1,74257
2746,810	68,6394882202148	3616,12500	0,42791	1,28373
2746,910	68,6418609619141	3616,25000	0,35795	1,07386
2747,010	68,6442337036133	3616,37500	0,51261	1,53784
2747,110	68,6466064453125	3616,50024	0,59808	1,79424
2747,210	68,6489791870117	3616,62500	0,59605	1,78816
2747,310	68,6513519287109	3616,75000	0,53117	1,59350
2747,410	68,6537246704102	3616,87500	0,58025	1,74076
2747,510	68,6560974121094	3617,00000	0,53925	1,61773
2747,610	68,658805847168	3617,14307	0,39749	1,19247
2747,710	68,6615219116211	3617,28564	0,37423	1,12270
2747,810	68,6642303466797	3617,42871	0,56479	1,69436
2747,910	68,6669464111328	3617,57129	0,61080	1,83240
2748,010	68,6696548461914	3617,71436	0,56730	1,70191
2748,110	68,6723709106445	3617,85742	0,53431	1,60292
2748,210	68,6750793457031	3618,00000	0,58501	1,75504
2748,310	68,6774520874023	3618,12500	0,45591	1,36772
2748,410	68,6798248291016	3618,25000	0,36205	1,08614
2748,510	68,6821975708008	3618,37500	0,46885	1,40654
2748,610	68,6845703125	3618,50024	0,59278	1,77834
2748,710	68,6869430541992	3618,62500	0,60706	1,82119
2748,810	68,6893157958984	3618,75000	0,53714	1,61141
2748,910	68,6916885375977	3618,87500	0,55839	1,67516
2749,010	68,6940612792969	3619,00000	0,56807	1,70422
2749,110	68,6967697143555	3619,14307	0,39933	1,19798
2749,210	68,6994857788086	3619,28564	0,37320	1,11959
2749,310	68,7021942138672	3619,42871	0,54135	1,62404
2749,410	68,7049026489258	3619,57129	0,60281	1,80844
2749,510	68,7076110839844	3619,71436	0,58407	1,75220
2749,610	68,7103271484375	3619,85742	0,53159	1,59476
2749,710	68,7130355834961	3620,00000	0,57887	1,73660
2749,810	68,7154083251953	3620,12500	0,49778	1,49334
2749,910	68,7177810668945	3620,25000	0,37444	1,12332
2750,010	68,7201538085938	3620,37500	0,42313	1,26937
2750,110	68,722526550293	3620,50024	0,57893	1,73680
2750,210	68,7248992919922	3620,62500	0,61000	1,83001
2750,310	68,7272720336914	3620,75000	0,54880	1,64641
2750,410	68,7296447753906	3620,87500	0,54495	1,63486
2750,510	68,7320175170898	3621,00000	0,58501	1,75502
2750,610	68,7343902587891	3621,12500	0,42321	1,26964
2750,710	68,7367630004883	3621,25000	0,36106	1,08319
2750,810	68,7391357421875	3621,37500	0,51843	1,55528
2750,910	68,7415084838867	3621,49976	0,59775	1,79325
2751,010	68,7438812255859	3621,62500	0,59680	1,79041
2751,110	68,7462539672852	3621,75000	0,52946	1,58837
2751,210	68,7486267089844	3621,87500	0,57167	1,71500
2751,310	68,7509994506836	3622,00000	0,53737	1,61212
2751,410	68,7537078857422	3622,14258	0,39704	1,19111
2751,510	68,7564239501953	3622,28564	0,38211	1,14632
2751,610	68,7591323852539	3622,42871	0,56576	1,69729
2751,710	68,761848449707	3622,57129	0,60699	1,82097
2751,810	68,7645568847656	3622,71436	0,56301	1,68903
2751,910	68,7672729492188	3622,85693	0,53423	1,60269
2752,010	68,7699813842773	3623,00000	0,58466	1,75399
2752,110	68,7723541259766	3623,12500	0,45315	1,35945
2752,210	68,7747268676758	3623,25000	0,35789	1,07366
2752,310	68,777099609375	3623,37500	0,48014	1,44042
2752,410	68,7794723510742	3623,49976	0,59894	1,79683
2752,510	68,7818450927734	3623,62500	0,60502	1,81507
2752,610	68,7842178344727	3623,75000	0,53196	1,59587
2752,710	68,7865905761719	3623,87500	0,56277	1,68830
2752,810	68,7889633178711	3624,00000	0,56501	1,69503
2752,910	68,7916717529297	3624,14258	0,39721	1,19164
2753,010	68,7943878173828	3624,28564	0,38009	1,14026
2753,110	68,7970962524414	3624,42871	0,54477	1,63432
2753,210	68,7998123168945	3624,57129	0,60454	1,81362
2753,310	68,8025207519531	3624,71436	0,58475	1,75425
2753,410	68,8052368164063	3624,85693	0,52994	1,58983
2753,510	68,8079452514648	3625,00000	0,58651	1,75954
2753,610	68,8103179931641	3625,12500	0,48978	1,46933
2753,710	68,8126907348633	3625,25000	0,36785	1,10356
2753,810	68,8150634765625	3625,37500	0,44916	1,34748
2753,910	68,8174362182617	3625,49976	0,58373	1,75119
2754,010	68,8198089599609	3625,62500	0,60503	1,81509
2754,110	68,8221817016602	3625,75000	0,54735	1,64205
2754,210	68,8245544433594	3625,87500	0,54752	1,64257
2754,310	68,8269271850586	3626,00000	0,58442	1,75324
2754,410	68,8292999267578	3626,12476	0,41876	1,25629
2754,510	68,831672668457	3626,25000	0,36308	1,08925
2754,610	68,8340454101563	3626,37500	0,51963	1,55890
2754,710	68,8364181518555	3626,49976	0,60596	1,81788
2754,810	68,8387908935547	3626,62500	0,59646	1,78938
2754,910	68,8411636352539	3626,74976	0,53041	1,59123
2755,010	68,8435363769531	3626,87500	0,57371	1,72113
2755,110	68,8459091186523	3627,00000	0,53552	1,60655
